review,label
kenapa rem depan saya seret?,0
gan kenapa motor ninja saya ada bunyi kasar kalau tarik kopling hilang kalau mau oper gigi susah kadang balik kadang keras, 1
Kenapa wktu pnggunaan gigi satu dan dua kalau ngegasnya stabil jalanya gak lancar, 1
Tp klo ngegasnya langsung dibanyakin baru ada tenaganya, 1
Kira2 ada yg konslet. Waktu kabel aki salah satu saya copot kok motornya mati ya, 0
kenapa ya sering nyendat2 kalo lagi di tarik tuas gas nya ko malah mati?, 1
tiba-tiba brenti susah di starter padahal bensin masih ada, 0
ada bunyi berasal dri injector, 1
Bg saya ada motor mio m3 mau buat 130 klau cuman ganti injektor sama yang recing apa bisa bg tapi tidak ganti juken bg, 1
Assalamualaikum mau tanya kalo rasio gearbox revo fit cocok nya sama rasio punya apa?apa bener sama suprax125/kharisma sama?, 1
Mo nanya sy punya motor honda blade karbu..permasalahnya klo di starter mesin ga nyala tp dinamo nya muter bang..Klo di engkol nyala tp harus kuat engkolnya..padahal aki bagus..kira2 apa nya ya..mksh Mudah mudahan yg jawab ilmunya berkah bang, 1
Pernah kering oli terus gua ganti setelah ganti ngeluarin asap setelah motor panas udah gak ada asap nya lagi Dan ada bunyi tek tek nya itu, 1
sya mau nanya klo motor sya honda beat karbu ketika langsamnyA normal seperti biasa tpi ketika di gas malah mati jdi terpaksa sya tarik gas perlahan2 dlu dan kadang2 normal kadang2 brebet waktu di gas bahkan saya tarik gas full gak bisa jlan alias brebet, 1
Mesin motor vega r new kalau buat jalan agak kenceng bunyi kluk"" kadang"" tapi posisi mesin nyala netral gx bunyi apanya ya? Mohon pencerahannya, 1
Knp ya motor shogun aku berat bngt kalau d dorongnya mesin kala mati, 1
kampas rem lengket, 0
kenapa stang motor bunyi?,0
kenapa motor saya di gas pol lagi jalan seperti mau habis bensin padahal bensin ada, 1
saya kan punya motor gl ya nah kemarin suara nya ngeretek terus saya ganti platuk nya di bengkel bang, 1
saya ganti noken as bongkar sendiri. Tapi pas saya pasang lagi mesin nya gak nyala, 1
kenapa rem depan motor blong?,0
Motor beat new saya sering mati sndri kalo lagi jalan dan kalo lepas gas itu mati harus di stater ulang itu kenpa ya, 1
Bang mau tanya motor karisma saya noken as nya udah bubutan suara nya ngeletrek kalo di ganti noken as nya kira kira ngeletrek lagi gak bang?,1
motor saya vega new udah ubah ke kopling manual tadi pas buat jalan tiba"" mesin gx ada tenaga  trus ada bunyi kletek"" bagian mesin apanya ya? , 1
Tapi masih bisa buat jalan bunyi kletek"" trus mohon bantuanya kira"" aman gx buat laju 30km dan biaya perbaiakn berapa?, 1 
Klo jupiter mx135 2012 jika tipe sensor tpsnya beda apakah bermasalah, 1
kenapa stang motor saya goyang saat jalan?,0
kenapa velg belakang motor matic bisa panas?,0
kenapa velg jari jari tidak bisa pakai ban tubeless?,0
apa penyebab rem belakang motor macet?,0
Saya punya mio sporty.. pake karbu pe28.. pas tarikan gas tengah suka tersendat ky telat bengsin solusi nya mas2 agan2 barang x ada yg tau, 1
motor saya mio 2011.kalau habis di pakai sekitar 1km aja kok bau bensin ya.kenapa ya, 1
motor saya beat new  tapi kalau dibawa pelan ada suara ngerincing  kalau dibawa cepet gak ada..Dari turun dari deler udah gitu.Diservis udah tapi tetep aja..Kira kira apanya yg harus dibenerin?, 1
Mohon pencerahannya suhu distarter ko tidak nyala, 1
maaf mau tanya.motor saya mio.kenapa ya kalau mesin dalam kondisi hidup dan tidak di gas.suaranya halus.tp kalau di gas kok ada suara klitik klitik,1
mau tanya motor vario 125 ngeden kaya telat bensin kira2 solusinya apa ya, 1
Motor saya beat new kalau dipakai pelan suka ada bunyi getar/krincing udah diservis berkali kali tapi tetep ada kira kira itu masalahnya dari apa, 1
Mau tanya tromol depan ruji Fino 110 bisa masuk di motor Fino 125 ga ? Atau tidak cocok ?, 0
mtor ane beat new 2017. Kenapa ya mtor ane langsam nya tiba2 rendah trs mati.pas di starter kya aki nya soak.tpi di kick starter bisa. Itu kendala nya pas ujan aja klo keadaan gak ujan mh normal, 0
Mau tanya motor vario 125 udah di servis dan di ganti semua kecuali rumah kopling dan kanvas nya masih kerasa seperti abis bensin terus ke bengkel umum katanya rumah koplingnya masih bagus jdi di ganti kanvas sama per nya tpi masih kerasa kira2 penyebabnya apa ya, 1
mau nanya motor saya vixen 2012 klu dibawa jln jarak dekat agak santai mesinnya cepat pnas dan kipasnya jg cpat hdup, 1
Tp klu jln jrak jauh 100 kiloan kipasnya blm hidup klu udah lbih dari 100 km kipasnya bru hdup. Knp tu gan ada masalah atu normal?, 1
Mau tanya lur. Motor Jupiter z abis di kopling tangan kok bunyi klotok2. Tapi kalo kopling di tekan hilang bunyinya, 1
Minta solusinya suhu ada bunyi klok waktu matiin mesin apanya ya bos?, 1
Ni klok injeksi nya keluar bunyi nyaring  itu gara2 ap bg Trus yg harus d perbaiki apnya, 1
sya punya motor beat injek bensinnya ko boros yah. Tarikannya berat, 1
mau nanya ini oli merembes lewat baut samping (motor legenda). Ada yang jual ga baut ini di mana?, 1
montor ane karisma pd saat stasioner bunyi klek klek..tpi begitu gigi perseneleng tak masukin suara klek2 hilang..apanya ya bang..mohon penjelasannya.mkasih, 1
spatu klep bagus bang..kampas ganda juga udah ganti baru loncengnya juga baru., 1
bunyinya di bagian bak kopling bang..klo gigi di masukan.suara halus..klek2nya hilang, 1
klo di gas suara juga halus gigi di masukin juga halus...bunyi klek2 pas gas stasioner aja, 1
bunyinya di bagian bak kopling to bang..klo utk di bagian klep noken as pelatuk atau temlar smuanya bagus msih ori, 1
ciri ciri cdi mau rusak itu kayak gimana ya?, 1
Stnadar Dua metik Xride sama ga ya dengan yg punya mio/mio j/M3 atau metik yg mana yg pas buat stndar 2 Xride, 0
Motor susah di stater tpi kelistrikan jalan seperti lampu klakson, 0
motor mio sporty ane setangnya bergetar penyebabnya apa ya?, 0
Mas mau tanya motorku mio j 2012 klau buat jalan 40 km kok bagian kanan kok suaranya kemricik/kemeter gtu ya dah 4 bulanan ini, 1
Mau tanya lur motor saya shogun 110 kalo pas jalan nanjak motor gk kuat/loyo..kira2 sebabnya apa ya?? Mksih, 1
Saya punya motor jadul YAMAHA RZR135cc. Tapi body semua hancur. Klu untuk pemesanan itu dimana y, 0
kenapa motor mio sporty ane suara mesinnya ngericik, 1
Montor scupy injeksi brebet...habis dijemper pakai kabell sembuhh cuman 2 hari kumat lagi... apanya ya para suhu., 1
kenapa mio sporty ane kalo mesinnya dihidupkan bergetar, 1
kenapa motor mio karbu ane abis dicuci terus dihidupin mesin nya suara klakson nya bunyi sendiri kaga bisa dimatiin, 0
motor saya vega... tapi kenpa pas berhenti trs dimasukin gigi pas gigi nya di lepas dia langsung mati .. kaya motr kopling, 1
mio sporty ane suara mesinnya ngeretek ngericik itu kenapa ya?, 1
mesin gl mex.susah hidup.bukan susah x lgi tpi ga mau hidup.pengpian ada tpi ga nya mau hidup., 1
mau tanya smes 110cc starter kakinya kurang tenaga sangat lemah kaya kurang komrensi tpi cepat ji mesin nyala klau boleh tau kendalanya apa yah, 1
mau nanya klo mio ane pas turun gas bunyi kasar di bagian kipas itu kenapa ya minta solusi om apa kipasnya yg harus di ganti kali ada yg pernah benerin dan apah penyakitnya, 1
mau nanya gan supra fi kalo ingin ganti karbu apa saja yang perlu disesuaikan, 1
mtr mio sy sdkit brmslh ngegas agak keras kalo jalan turun suka nembak dari apa nya y ?, 1
kmpas rem kmpas kopling sudh d ganti mlh kipas2 ny jg d ganti anehnya penyakitnya ga smbuh2 mlh tmbah parah apa mesin nya ka?, 1
Saya pnya motor mio karbu PE 28 tpi pas turun gas peletak peletuk suara nya apa nya yahh, 1
Karbu saya king tapi knpa saat mtr dihidupkan gas nggak bisa kecil pdahal kuningan nya udah nutup mulut karbu, 1
motor gk bisa di stater tapi kondisi aki normal..tapi klo di kick stater bisa, 0
itu kendala nya apa ya gan mohon info nya mesin motor supra x 125 fi 2015, 1
bisa gak sok depan c70 diganti dengan sok depan honda bebek biasa, 0
Velg TAKASAGO EXCEL ASIA sama RCB bagusan mana ya..?, 0
mau nanya klo mio ane pengapian ada tapi kok gak mau hidup ya itu kenapa ya, 1
klo dibawa dijalan datar baik baik saja tpi dibawa nanjak kok ngasap, 1
mau tanya kalau vixion 2012 sering panas mesin nya meskipun jarak deket trus pendingin kipas nya gak berputer, 1
maaf mau tanya vario 2010 suara nya berisik kira2 penyebabnya apa ya dan solusinya biar suara vario techno hening dan bengsin juga jadi ikut boros, 1
Motor ane mio j keluhan nya cvt panas stelah di pake jarak sekitar 4 km an itu normal kaga yah?, 1
Fu standard misal mau ganti pe lebih pas yg 26 ato 28, 0
kenapa lampu indikator aki nyala terus?,0
cek harga kampas kopling dimana ya?, 1
kira"" kenapa ya motor ane mio j teen kalo tarikan mesin pertama sama tanjakan gak ada tenaganya, 1
tanjakan kalo boncengan mesin ngeden gak mau narik, 1
mau tanya kalo karbu mio sporty udah error masih bisa dibenerin ga?, 1
kenapa lampu spedometer saya mati?,0
Motor saya Supra x 125 fi THN 2008 ..gak bisa distarter udah saya bawa kbengkel sana sini ...ada yg bilang fullpump ada yg bilang ECM, 1
kenapa ban motor sering kurang angin?,0
kenapa ban motor bisa botak sebelah?,0
apa penyebab ban motor benjol?,0
apa penyebab aki motor tidak mengisi?,0
motor ane mio sporty kalo pake knalpot asli bobokan suaranya berebet sama nembak itu kenapa ya?, 1
Motor aku kalau mesin nya masih dingin suara platuk nya adem ..tapi kalau sudah panas suara platuk nya mulai berisik, 1
Klo motor kondisi hidup klakson kecil/pelan di tekan tombol start motor jadi ngadat kaya mah mati,0
kenapa aki motor bisa kering dan panas?,0
kenapa stang motor saya bergetar?,0
Motor saya karisma tiba2 lampu di papan monitor(tanda sen lamp netral lampu persenel 1234 spedometer) mati semua.termasuk juga starter dan klakson, 0
motor saya shogun pada mesin kayak bunyi klok..klok seperti ada yg oblak padahal baru aja ganti seher kira2 apanya ya?, 1
motor saya jupiter kalo mesinnya adem susah nyalain nya dan gas nya brebet saat saya panasin kyak ada suara kleck kleck. Minta solusi itu kenapa ya gan?, 1
motor saya honda cs one. karna sudah ribut stelan tensionernya di las dibikin manual. skrang stelannya sudah habis dan sudah ribut 1 minggu kmudian motor mati total. dengan tanda tanda 1 minggu sblum motor mati total saat mw nyalain pagi pagi susah hidup mati trus tapi kalo mesin udah panas aman. kemudian stater kaki jadi keras gak bissa distater. kira kira ap yang harus diganti?, 1
bagai mana cara menyiasati agar motor saya mempunyai tenaga diatas rata2 maklum lokasinya extrim, 1
Mau tanya suhu kenapa ya motor ku suka mati2 padahal sudah di servis karbu sdh di ganti dgn yg baru tpi msh mati2 bagi ilmu nya suhu, 1
aki tekor?,0
kenapa stang motor beat goyang saat jalan?,0
Mohon pencerahan dari agan2 yg tau tentang pemasangn ring seher baiknya posisi ring yg akn kita pasang itu seprti ap?, 1
Motor saya mio baru ganti seher ke 54 ko skrang malah sering ceket (ngejim) pas udah aga panas. Klo dingin normal lagi., 1
Mohon pencerahanya bos motor cb saya klo di gas pelan ngempos ngbregejed tapi klo di gas kencang gak apa apa..knpa ya bos, 1
Gan mau nanya jarak dari rumah ane ke sekolah 5.4 Km klo PP jadi 10.8 Km ane beli bensin pertalite 15 RB 1.96 Liter cuman 3 hari udh abis kira kira boros apa enga suhu?, 1
motor CB150R lampu kilometer nya gak mau nyala itu kenapa yah, 0
Keluhan motor sya udah lama ga hidup..baru2 ini saya perbaiki..setelah sya cek2 semua bgus tapi..ga bisa hidup..dan koferesi x juga melemah saat di setater, 1
masalahnya motor saya ketika dipakai jarak jauh pasti banyak keluar oli dari box filter udara, 1
kok aki motor saya tidak bisa dicas?,0
kenapa stang motor beat saya jadi keras?,0
kenapa motor aq gk bisa jalan cepat padahal motor aq 125cc masa dikalah sama motor 110cc larinya padahal 110cc itu masih standar n motor aq juga standar kalau boleh tau bwt nambah kecepatanya caranya bagaimana tanpa pakai alat racing, 1
Kenapa ya klw tanpa saringan filter karbu tenaga ada tapi klw pake saringan tenaga nya ga ada digas sedat sedat, 1
motor mx old ku yang suara nya kemelitik didalam bok mesin kata nyasi setang seher pengen bokar cara buka baud magnet sama magnet nya pake apa ya, 1
kalau buat jln pelan2 brebet2 tp kl cepat tidak, 1
posisi berhenti mesin hidup ada suara tek2, 1
jaln kenceng kdang suka kdengeran klotok2, 1
tarekan awal melemah biar 1sampai4 begitu semua awal naik gasnya tinggi gasnya baru mau jalan kaya membawah beban berat padahal uda ganti klep terus uda gosok gk ada yg bocor, 1
Kampas koplengnya baru bos n gejalanya motor ku bos kalau di kasi masu gigi 1 baru di gas kaya berat sekali jalan seperti ada yg tarik, 1
mau tanya motor ku supra x 125cc tarikan awalnya lema kaya memikul bebang berat biar gigi 1sampai gigi 4 tarekan awalnya lema padahal uda ganti klep uda di gosok gk ada bocor komperensi kuat pengapian normal uda di proses 175 apa sih kendalanya, 1
mau nanya kalo motor bebek (ac) d bagian magnetik banjir oli sampai spull jd ikut basah pengaruh ga motor jadi susah hidup, 0
"mau tanya motor saya honda Spacy fi injeksi mau tanya kok kalo pagi"" di panasin keluar asep dari kenalpot ya, 1
kalo di pake di gas sampe 40 ke atas kaya getar sama cvt nya bunyii terrr gitu itu kenapa ya, 1
motor vixson 2018 yg 5 speed saya brisikkk ke bunyi getar tapi suara nya bising kyak bunyi kaleng kenapah yah, 1
kalo lampu tembak beat pop saya 2 hari mati ganti 2 hari mati lagi itu kenapa yah?, 0
Motor aku crypton uda pake sher gede tpi payung klep aku stndart boleh gak ya pake noken racing, 1
kenapa stang motor saya jadi berat?,0
mau tanya itu shock GL pakai angin yah?, 0
kalo motor mio tarikan berat ditanjakan tidak kuat gas mentok sekitar 40km itu karena apa ya?, 1
motor sya kalo di engkol malah nendang balik keras itu masalhnya konpresi padet?, 1
ada suara tek tek tek bagian mesin kira kira kenapa ya, 1
lampu mtor kadang nyala kadang mati semuanya, 0
mau tanya kalo motor mio karbu ditarik kenceng gasnya malah ngempos gak ada tenaganya sama tanjakan dikit juga malah mati. kira kira kenapa ya?, 1
kenapa lampu indikator abs saya menyala?,0
Mau tanya kenapa ya motor saya kalo dah panas tenaganya tekor, 1
soket kiprok meleleh setelah saya ganti dengan yang baru (soket biasa) jika mesin dinyalakan belum ada 5 menit kabel tersebut panas banget terutama warna kuning dan hijau (kabel orinya), 0 
motor saya mio j injec 2012 keluhan nya lampu injec kedap kedip seperti di fideo dan gk bisa di stater itu apa nya kang ya padahal aki udah boleh ngecas, 0
Numpang tanya om kenapa ya motor q vario 125 kalau kena air bisa mati mati ya apa penyebab nya ya, 1
kenapa ya king ku setiap tarikan awal pas lepas kopling seperti mau mati jd mintanya stengah kopling baru mau jln dn walau dalam keadaan laju setiap mau tanjakan selalu hilang tenaga jd minta oper gigi kecil, 1
motor sya metic soul gt spek 54 pas pake noken as paprasan ko malah suara knalpot nembak awalan jadi lemot dan berat ya?, 1
lubang pen pada seher/piston apa bisa di bubut lebih gede dikit soalnya lubang pen pada stang seher dengan pen seher oblak, 1
mau tanya fu kalau dingin di engkol atau di stater tangan bunyi trak sangat keras apah penyebab nya, 1
bagaimana cara menghindari rem blong?,0
kenapa rem belakang motor saya sering berbunyi?,0
apa penyebab rem tromol bunyi?,0
bagaimana cara merawat aki motor dengan baik?,0
kenapa klakson saya suaranya kecil?,0
kenapa motor tahun lama dashboardnya bunyi seperti goyang?,0
bagaimana cara merawat sepeda motor?,0
kenapa lampu utama motor saya redup?,0
kenapa lampu sepeda motor sering mati?,0
kenapa lampu sein tidak berkedip?,0
bagaimana cara agar lampu utama motor saya menjadi lebih terang?,0
kenapa lampu motor saat siang harus dinyalakan?,0
kenapa ban motor retak?,0
kenapa ban motor tidak rata?,0
kenapa ban motor bergelombang?,0
kenapa ban motor saya selalu kempes?,0
kenapa ban motor saya yang depan goyang?,0
kenapa ban motor bisa licin?,0
kiprok satria FU apakah sama dengan kiprok shogun gan, 1
mau tanya kalau mau masang batok fu di motor supra gimananya ?, 1
Motor ane mio 2008 mesin rubihan pake seher neotek . Tapi aneh nya susah tuk nyalanya, 1
kalo suzuki hayate saya pake cdi satria fu.. Benar kah bisa nambah tenaga, 1
Harga service gigi pada motor supra fit brapa ya.. Soalnya kadang-kadang pas mau pindah ke gigi 2 terasa keras dan kadang gk mau pindah sama sekali, 1
"Kalo mesin panas koq susah hidup it ap x ea ms.. Trus klok bsa sambil brebet"" sma kluar asap hitam, 1
kenapa ya motor rx king thn 95 saya kalo mesin adem di rpm 7000 berebet tapi kalo udah panas gak berebet, 1
sya pnya motor satria f klo lg jalan berasa oleng seperti ban kempes kira2 apa'y om?, 0
rx king aq abis q gnti knalpot udang.tarikanya kurang ( kurang los) itu setelanya gmna, 1
saya punya rx s klo di idupin kok langsung bleyer tanpa tarik gas itu yg rusak apanya yaa, 1
motor q smash kalo di pake jauhh ada bau sangit dari mesin itu apnya gan, 1
Penyebab kenapa mesinnya mati biar tidak mogok di jln, 1
Mengapa mesin sepeda motor bisa mati secara tiba tiba ?, 1
Pengapian mesin kendaraan saya sepertinya bermasalah tarikan motornya kurang dan sering tersendat, 0
masalah mesin CVT apa tiap kendaraan penanganannya sama?, 1
Kenapa motor aing jadi ngeden giniih ?, 1
Saat kecepatan motor diturunkan mesin mati bunyi seperti balon meletus dari knalpot, 1
lampunya mati Apanya yang salah ?, 0  
speedo meter mati indikator bensin juga Apa yang perlu diganti ?, 0
Kalau service di gerai resmi biasanya kan banyak daftar servisnya nah nanti pilih servis yg mana?, 0
Kelistrikan saya error lampunya jadi mati, 0
Sob tolong perbaiki kelistrikan di motor saya ?, 0
Bagaimana cara mengakalinya agar bisa hidup sementara waktu,1
Kalo memajukan pengapian yang di potong di tonjolan magnet bagian mana belakang apa depan, 1
yang mau saya tanyakan waktu gas di putar seperti ada suara kemritik gitu kalau di dengerin sih dari sebelah kanan ,1
kalo diparkir di rumah kenapa ban motor sering kempes?,0
apa saja penyebab aki soak?, 0
ban motor saya seperti retak. apa penyebabnya?,0
kenapa lampu utama motor vario akan mati salah satu terlebih dahulu?,0
bagaimana cara memperbaiki kontak lampu jauh yang rusak?,0
apa penyebab rangka motor matic patah?,0
kalo footstep beli dimana ya?,0
cara memperbaiki spion gimana ya? punya saya gak kencang,0
cuci motor yang bagus itu seberapa sering ya?,0
indikator bensin saya merah itu kenapa ya?,0
ban tubeless yang bagus itu merk apa ya?,0
tiap kali rem depan mendadak bunya jedag-jedug. begitupun ketika melibas lubang atau jalan yang kasar dengan kecepatan tinggi,0
tiap kali cornering ban belakang terasa goyang. semacam ngesot. terkadang dangdutan saat cornering,0
motor suka miring ke kanan,0
lampu sen suka gamaunya kalau tidak di gas. mohon bantuannya. terimakasih min,0
kalo buat motor matic rasio ban yang bagus gimana ya?,0
decal motor vario kena berapa ya gan?,0
cat motor yang bagus itu dimana ya?,0
cara restorasi warna dashboard motor yang mulai pudar gimana ya?,0
motor habis kebanjiran injeksinya jadi rusak nih,0
cara bersihin busi kotor gimana ya?,0
kenapa kalo cangklongan busi dicabut motor ga bisa nyala?,0
cari parfum buat knalpot dimana ya?,0
spion yang bagus buat R25 apa ya gan?,0
kalo mau pasang lampu hazard yang bagus dimana?,0
keuntungan dan kerugian pake velg jari jari itu apa aja ya?,0
motong spakbor dimana ya kang?,0
saya mau cat motor yang bagus merk apa ya cat nya?,0
kampas rem buat motor matic honda yang bagus apa ya?,0
bedanya rem abs sama bukan apa ya?,0
nyari stiker striping buat satria dimana ya?,0
windshield buat nmax harganya berapa ya?,0
fairing supra jadul ada yang jual gak ya?,0
tangki bensin saya penyok memperbaikinya bisa di bengkel ketok magic gak ya?,0
cara ninggiin shock motor gimana ya?,0
kalo mau masang underbone buat vixion dimana ya gan?,0
mudguard saya copot di tengah jalan,0
kenapa velg belakang motor matic bisa panas?,0
kenapa velg jari jari tidak bisa pakai ban tubeless?,0
apa penyebab rem belakang motor macet?,0
apa penyebab rem belakang motor matic bunyi?,0
kenapa rem depan motor lengket?,0
kenapa rem depan motor blong?,0
kenapa rem depan saya seret?,0
kenapa rem depan motor saya ngempos?,0
frame slider kalo dipasang di matic ngaruh gak ya?,0
cara ngilangin lecet di body motor gimana ya gan?,0
angel eyes buat R25 beli dimana ya?,0
pengen pasang knalpot racing di matic bagus gak ya?,0
mau touring nih gan beli handguard dimana ya?,0
kalo diparkir di rumah kenapa ban motor sering kempes?,0
apa saja penyebab aki soak?, 0
ban motor saya seperti retak. apa penyebabnya?,0
kenapa lampu utama motor vario akan mati salah satu terlebih dahulu?,0
bagaimana cara memperbaiki kontak lampu jauh yang rusak?,0
apa penyebab rangka motor matic patah?,0
kalo footstep beli dimana ya?,0
cara memperbaiki spion gimana ya? punya saya gak kencang,0
cuci motor yang bagus itu seberapa sering ya?,0
indikator bensin saya merah itu kenapa ya?,0
ban tubeless yang bagus itu merk apa ya?,0
tiap kali rem depan mendadak bunya jedag-jedug. begitupun ketika melibas lubang atau jalan yang kasar dengan kecepatan tinggi,0
tiap kali cornering ban belakang terasa goyang. semacam ngesot. terkadang dangdutan saat cornering,0
motor suka miring ke kanan,0
lampu sen suka gamaunya kalau tidak di gas. mohon bantuannya. terimakasih min,0
kalo buat motor matic rasio ban yang bagus gimana ya?,0
decal motor vario kena berapa ya gan?,0
cat motor yang bagus itu dimana ya?,0
cara restorasi warna dashboard motor yang mulai pudar gimana ya?,0
motor habis kebanjiran injeksinya jadi rusak nih,0
cara bersihin busi kotor gimana ya?,0
kenapa kalo cangklongan busi dicabut motor ga bisa nyala?,0
cari parfum buat knalpot dimana ya?,0
spion yang bagus buat R25 apa ya gan?,0
kalo mau pasang lampu hazard yang bagus dimana?,0
keuntungan dan kerugian pake velg jari jari itu apa aja ya?,0
motong spakbor dimana ya kang?,0
saya mau cat motor yang bagus merk apa ya cat nya?,0
kampas rem buat motor matic honda yang bagus apa ya?,0
bedanya rem abs sama bukan apa ya?,0
nyari stiker striping buat satria dimana ya?,0
windshield buat nmax harganya berapa ya?,0
fairing supra jadul ada yang jual gak ya?,0
tangki bensin saya penyok memperbaikinya bisa di bengkel ketok magic gak ya?,0
cara ninggiin shock motor gimana ya?,0
kalo mau masang underbone buat vixion dimana ya gan?,0
mudguard saya copot di tengah jalan,0
kenapa stang motor saya suka oleng?,0
kenapa stang motor saya berat sebelah?,0
kenapa stang motor saya goyang saat jalan?,0
kenapa velg belakang motor matic bisa panas?,0
kenapa velg jari jari tidak bisa pakai ban tubeless?,0
apa penyebab rem belakang motor macet?,0
apa penyebab rem belakang motor matic bunyi?,0
kenapa rem depan motor lengket?,0
kenapa rem depan motor blong?,0
kenapa rem depan saya seret?,0
kenapa rem depan motor saya ngempos?,0
frame slider kalo dipasang di matic ngaruh gak ya?,0
cara ngilangin lecet di body motor gimana ya gan?,0
angel eyes buat R25 beli dimana ya?,0
pengen pasang knalpot racing di matic bagus gak ya?,0
mau touring nih gan beli handguard dimana ya?,0
kenapa ban motor retak?,0
kenapa ban motor tidak rata?,0
kenapa ban motor bergelombang?,0
kenapa ban motor saya selalu kempes?,0
kenapa ban motor saya yang depan goyang?,0
kenapa ban motor bisa licin?,0
